YEAR;MO;DY;ALLSKY_SFC_SW_DWN;ALLSKY_KT;T2M;T2M_MAX;T2M_MIN;TS;RH2M;PRECTOTCORR;PS;WS10M;WD10M
2017;3;9;3.73;0.49;15.33;21.37;10.62;14.57;61.62;0.04;98.66;3.9;36.69
2017;3;10;1.52;0.2;13.05;17.42;10.15;12.37;69.62;3.16;98.09;3.56;31.19
2017;3;11;1.66;0.22;10.85;12.86;8.57;10.93;86.94;13.5;97.85;3.02;109.75
2017;3;12;0.89;0.12;11.43;14.11;8.51;10.84;93.44;23.79;98.14;4.21;133.38
2017;3;13;3.44;0.44;13.15;17.44;9.68;13.02;80.25;3.63;98.27;2.66;195.12
2017;3;14;2.29;0.29;11.75;16.96;6.13;11.17;72.88;0.17;98.47;3.75;239.81
2017;3;15;3.81;0.48;10.15;16.44;4.85;10.35;58.44;0.01;98.55;2.88;195
2017;3;16;3.93;0.49;10.48;15.79;5.07;10.5;60.38;0.04;98.47;3.29;232.38
2017;3;17;2.43;0.3;9.17;11.32;6.97;9.14;83.62;2.98;98.4;2.03;148.38
2017;3;18;5.12;0.62;8.85;15;4.9;8.82;59.69;2.6;98.2;5.67;216.25
2017;3;19;6.09;0.73;10.22;16.16;4.58;9.83;56.06;0.01;98.31;2.91;150.19
2017;3;20;3.9;0.47;12.92;19.05;6.63;12.14;68.31;1.54;98.14;1.76;240.75
2017;3;21;4.87;0.58;13.62;20.87;8;13.51;67.81;0.26;98.32;2.62;309.19
2017;3;22;4.92;0.59;13.49;20.1;7.74;13.44;64.69;0.02;98.33;2.95;119.81
2017;3;23;6.26;0.73;13.25;19.98;6.94;13.03;52.06;0;98.41;3.16;132.12
2017;3;24;6.46;0.76;14.04;21.73;8.26;13.76;53.5;0;98.67;3.8;241.12
2017;3;25;6.39;0.74;15.26;22.73;9.01;14.7;55.75;0;98.67;2.66;249.56
2017;3;26;4.89;0.56;14.5;20.37;9.27;14.39;76.06;0.2;98.73;2.41;119.06
2017;3;27;3.9;0.45;13.76;18.44;10.51;14.1;85.69;0.36;98.69;2.23;142.19
2017;3;28;4.98;0.56;14.43;20.95;8.88;14.63;71.81;0.24;98.63;2.24;190.75
2017;3;29;6.35;0.72;14.73;21.26;8.65;14.8;54.31;0.01;99.04;2.8;223.56
2017;3;30;3.95;0.45;15.39;22.18;10.02;14.79;63.25;0.06;98.9;2.82;103.38
2017;3;31;3.57;0.4;13.83;17.88;10.55;13.84;77.19;4.98;98.75;2.89;140.06
2017;4;1;4.31;0.48;12.93;16.55;9.02;12.91;77.62;1.51;98.72;2.08;112.56
2017;4;2;4.59;0.5;13.79;19.47;8.61;14.08;69.81;0.92;98.76;2.58;148.5
2017;4;3;7.04;0.77;15.15;23.56;7.79;14.69;49.12;0.01;98.86;3.26;239.94
2017;4;4;6.82;0.74;15.55;22.5;8.02;15.55;51.44;0;99.38;2.48;154.88
2017;4;5;6.63;0.71;17.51;24.26;11.88;17.3;50.81;0;98.99;4.29;52.19
2017;4;6;5.44;0.58;18.11;23.41;13.46;18.26;56.31;0.12;98.27;3.3;135.94
2017;4;7;4.07;0.43;16.49;22.55;12.33;17.17;70.38;0.93;98.3;3.2;243.25
2017;4;8;2.86;0.3;14.38;18.15;10.44;14.26;80.25;5.09;98.39;4.56;213.75
2017;4;9;5.69;0.6;12.72;18.79;8.16;13.4;52.56;2.04;98.67;3.99;289.69
2017;4;10;6.27;0.66;12.75;19.8;6.39;13.62;48.25;0;98.88;3.5;232.56
2017;4;11;7.29;0.76;14.91;23.08;7.46;15.23;39.81;0;98.72;4.73;134.06
2017;4;12;2.17;0.23;14.44;18.86;11.17;14.13;51.5;1.01;98.72;5.51;56.81
2017;4;13;1.56;0.16;15.19;17.83;13.64;15.05;80.69;20.35;98.07;3.38;57.62
2017;4;14;3.37;0.34;15.48;19.08;12.65;15.98;84.31;24.88;98.12;2.98;219.25
2017;4;15;2.57;0.26;15.07;19.12;12.48;14.87;76.38;3.87;98.67;2;229
2017;4;16;6.19;0.62;15.62;21.62;10.04;15.93;72.69;0.01;98.87;2.47;168.06
2017;4;17;6.6;0.66;15.84;22.05;10.51;16.54;75.25;0;98.77;2.57;199.12
2017;4;18;5.56;0.55;15.76;20.67;11.12;15.83;74.56;0.02;98.64;3.09;193.38
2017;4;19;5.17;0.52;15.67;20.74;10.88;16.1;77.94;0.01;99.03;2.59;150
2017;4;20;6.13;0.61;15.8;21.13;11.48;16.21;78;0;99.05;2.51;218.19
2017;4;21;3.79;0.38;16.65;22.94;10.97;17.13;77.56;0;98.86;2.04;159
2017;4;22;6.67;0.66;20.62;28.06;12.87;20.29;54;0;98.31;2.53;153.88
2017;4;23;5.59;0.55;17.51;22.36;10.11;17.19;47.81;0;97.91;5.07;281.94
2017;4;24;7.83;0.77;14.39;22.48;6.73;15.38;47.12;0;98.78;3.42;196.75
2017;4;25;8.09;0.78;15.83;23.91;8.59;16.29;45.81;0;99.08;3.43;207.69
2017;4;26;8.08;0.78;18.54;26.15;10.44;18.28;38;0;98.95;3.02;180.06
2017;4;27;7.24;0.7;20.65;28.19;12.37;20.15;37.62;0;98.78;2.92;63.5
2017;4;28;5.57;0.53;22.15;28.54;15.37;21.89;46.19;0;98.65;2.78;151.62
2017;4;29;7.27;0.7;22.32;29.76;15.31;22.33;49.12;0;98.45;2.66;153.25
2017;4;30;7.18;0.68;23.38;30.8;16.03;23.27;42.12;0;98.34;2.53;119.94
2017;5;1;2.74;0.26;22.48;28.23;17.58;22.78;51.69;0.04;98.23;3.06;66.62
2017;5;2;4.84;0.45;20.19;25.19;16.25;20.29;64.88;0.03;98.39;1.84;137.81
2017;5;3;3.82;0.36;20.62;26.7;15.21;21.7;62.31;0.16;98.37;1.88;220.94
2017;5;4;5.33;0.5;20.43;26.66;14.33;21.62;64;0.2;98.45;2.41;120.94
2017;5;5;5.54;0.52;20.65;26.51;15.68;21.47;65.94;0.11;98.55;2.1;199.12
2017;5;6;4.35;0.41;19.82;24.98;15.07;21.26;72.19;1.18;98.47;3.22;233.69
2017;5;7;4.4;0.41;19.33;24.29;14.47;20.1;76.81;3.02;98.17;3.55;190.69
2017;5;8;3.44;0.32;20.7;26.73;15.16;21.75;73.44;0.23;98.42;3.5;166.12
2017;5;9;4.69;0.43;22.44;29.62;15.41;22.76;56.31;0.01;98.48;1.85;149.25
2017;5;10;7.23;0.66;24.4;32.26;17.48;24.62;47;0;98.02;3.48;131.06
2017;5;11;7.53;0.69;22.2;29.21;15.69;23.54;54.38;0;98.21;2.73;228.81
2017;5;12;8.29;0.76;22.8;31.67;14.8;23.89;44.19;0;98.54;2.84;230.19
2017;5;13;7.72;0.7;24.33;32.71;16.36;25.4;49.94;0;98.45;2.59;147.31
2017;5;14;7.17;0.65;24.61;31.94;18.66;25.52;56.81;0;98.2;2.39;142.5
2017;5;15;7.95;0.72;24.94;33.05;18.12;25.9;44.62;0;98.07;3.7;332.94
2017;5;16;7.75;0.7;23.5;31.44;16.24;24.82;42.25;0;98.39;3.4;203.38
2017;5;17;7.56;0.68;23.64;29.75;16.91;24.73;42.5;0.48;98.36;3.01;242
2017;5;18;3.83;0.34;21.69;28.01;17.13;21.85;55.31;0.32;98.26;2.3;179.44
2017;5;19;4.7;0.42;22.13;28.85;16.29;23.26;55.81;1.17;97.87;3.95;256.25
2017;5;20;2.87;0.26;18.15;21.68;13.9;18.6;71.75;14.01;97.94;3.4;243.06
2017;5;21;7.11;0.63;18.84;24.99;11.51;20.55;60.31;1.71;98.15;3.99;224.62
2017;5;22;3.68;0.33;18.44;23.17;14.43;19.4;75.56;5.49;98.27;3.23;162.25
2017;5;23;3.6;0.32;18.78;22.87;14.44;19.16;68;12.38;98.23;2.77;103.75
2017;5;24;6.97;0.62;20.02;26.57;12.68;21.24;57.44;0.01;98.63;3.22;218.5
2017;5;25;7.19;0.63;20.76;26.37;14.61;22.11;63.56;0.22;98.76;2.55;140.75
2017;5;26;7.23;0.64;21.54;27.37;15.08;22.55;57.75;0.21;98.47;2.89;190.81
2017;5;27;6.74;0.59;20.65;25.4;14.98;22;63.62;0.52;98.37;2.73;129.31
2017;5;28;7.12;0.62;22.08;28.23;15.38;23.08;57.19;0.92;98.43;2.52;194.44
2017;5;29;8.28;0.73;21.99;27.93;15.65;23.27;56.62;0;98.53;2.7;231.44
2017;5;30;6.93;0.61;21.3;26.4;16.35;22.51;62.5;0.37;98.79;3.44;238
2017;5;31;5.34;0.47;21.48;26.11;15.62;22.48;65.81;2.79;98.7;2.66;169.94
2017;6;1;7.18;0.62;22.66;30.05;15.51;24.26;52.75;0.2;98.44;2.54;243.88
2017;6;2;7.56;0.66;25.11;33.09;17.37;26.46;48.62;0;98.43;2.96;233.5
2017;6;3;6.91;0.6;25.73;32.58;19.03;27.16;53.94;0.01;98.48;2.72;225.62
2017;6;4;7.44;0.65;26.81;33.29;19.71;28.19;52.69;0.07;98.38;2.6;217.12
2017;6;5;7.92;0.69;26.03;32.23;20.19;27.58;54.69;0.02;98.29;2.76;151.44
2017;6;6;7.06;0.62;25.67;32.26;18.87;27.25;52.88;0;98.22;3.02;254.62
2017;6;7;8.34;0.73;26.94;34.76;18.56;28.68;49.31;0;98.31;2.45;244.25
2017;6;8;8.49;0.73;28.85;37.35;20.58;30.24;40.56;0;98.16;2.88;193.44
2017;6;9;8.15;0.71;28.6;35.31;22.57;30.09;45.62;0.01;98.02;2.68;213.38
2017;6;10;6.56;0.57;26.4;32.05;20.6;28.32;58.94;0.6;98.08;2.66;159.75
2017;6;11;7.5;0.65;25.97;32.23;19.06;27.97;54.81;1.4;98.07;2.78;227.81
2017;6;12;8.21;0.71;27.36;34.28;20.56;29.46;51.06;0.02;98.03;2.82;210.38
2017;6;13;7.46;0.65;26.11;31.97;21.04;28.49;61.06;0.21;98.13;3.02;201.5
2017;6;14;3.72;0.32;22.93;25.75;20.43;23.26;72.81;13.68;97.94;1.5;186.25
2017;6;15;7.26;0.62;25.69;32.27;18.4;27.37;57.75;0.02;98.2;3;194.19
2017;6;16;7.56;0.66;27.02;34.69;19.4;28.73;47.81;0;98.2;2.53;251.31
2017;6;17;7.43;0.64;26.47;33.08;19.59;27.91;47.5;0.03;98.09;3.52;216.25
2017;6;18;6.86;0.59;25.74;30.4;21.15;27.75;67.56;0.05;97.95;2.98;167.19
2017;6;19;5.45;0.47;25.33;30.39;21.27;27.33;70.44;0.58;97.94;3.94;182.12
2017;6;20;6.51;0.56;24.96;30.01;19.15;26.63;58.5;0.2;97.98;2.84;183.56
2017;6;21;5.66;0.49;24.67;30.25;19.12;26.4;50.12;0.91;98.08;2.96;228.62
2017;6;22;7.65;0.66;26.17;33.83;19;28.13;43.06;0.02;98.21;3.2;223.44
2017;6;23;8.34;0.72;28.08;35.64;20.33;30.01;41.81;0;98.32;2.87;222
2017;6;24;8.58;0.74;29.86;37.45;22.22;31.83;36.38;0;98.16;2.98;242.94
2017;6;25;8.42;0.73;31.81;39.93;24.29;33.68;31.44;0;98.02;3.16;238.56
2017;6;26;8.46;0.73;31.54;38.76;24.94;33.45;35.06;0;98;3.32;203.88
2017;6;27;8.39;0.73;30.98;37.78;24.45;33.17;40.31;0;98.01;2.84;187.06
2017;6;28;8;0.7;31.33;38.2;24.37;33.58;44.5;0;97.9;2.95;205.5
2017;6;29;7.62;0.66;32.63;39.84;25.4;35.16;35.81;0;97.87;2.05;249.88
2017;6;30;8.67;0.75;34.41;42.58;25.79;35.41;22.38;0;97.74;6.76;133.69
2017;7;1;8.69;0.76;35.87;43.92;29.49;37.05;16.81;0;97.51;5.78;192.38
2017;7;2;8.48;0.73;36.79;44.05;29.75;38.29;19.75;0;97.49;3.76;228.56
2017;7;3;8.36;0.73;34.9;41.76;27.62;37;28.81;0;97.55;3.22;225.31
2017;7;4;8.43;0.73;32.73;39.48;26.33;35.04;41.06;0;97.64;3.31;132.94
2017;7;5;7.67;0.67;33.3;40.73;27.22;35.87;41.75;0;97.8;3.5;180.31
2017;7;6;7.84;0.69;33.08;40.37;26.66;35.83;36.06;0;97.79;2.76;221.5
2017;7;7;8.78;0.77;31.97;40.05;23.87;34.48;25.25;0;97.66;3.24;213.44
2017;7;8;8.79;0.77;31.02;39.07;24.14;33.35;21.81;0;97.73;4.08;201.06
2017;7;9;8.67;0.76;31.67;40.4;24.21;33.81;24.81;0;97.9;3.85;226.31
2017;7;10;8.65;0.76;32.34;40.75;24.6;34.65;28.88;0;98.06;3.19;222.94
2017;7;11;8.51;0.75;33.4;42.58;25.67;35.77;26;0;98.06;3.02;230.88
2017;7;12;8.74;0.77;33.52;42.78;25.26;35.65;21;0;97.67;3.12;232.56
2017;7;13;8.72;0.77;33.78;43;25.21;36.02;20;0;97.32;2.71;237.94
2017;7;14;8.5;0.75;33.05;41.08;24.94;35.4;27.06;0;97.38;2.73;238
2017;7;15;8.07;0.72;32.78;40.45;25.48;35.42;35.56;0;97.58;3.07;206
2017;7;16;7.76;0.69;32.15;37.96;26.81;34.64;47;0;97.79;2.67;193.25
2017;7;17;8.32;0.74;31.19;38.66;23.92;33.83;45.44;0;98;2.77;187.25
2017;7;18;8.25;0.73;30.96;36.94;25.37;33.07;42.88;0;97.99;3.05;228.25
2017;7;19;7.42;0.66;31.44;37.89;24.23;33.87;43;0;97.81;3.35;178.81
2017;7;20;7.79;0.7;32.38;39.3;26.26;35.01;43.75;0;97.64;3.01;200.19
2017;7;21;7.7;0.69;32.33;39.45;25.73;35;46.31;0;97.71;3.05;190.62
2017;7;22;7.25;0.65;31.78;37.76;26.32;34.51;50.19;0;97.92;3.27;200.62
2017;7;23;7.94;0.72;33.01;39.94;26.5;35.55;40.69;0;97.83;2.21;211.44
2017;7;24;8.22;0.74;32.58;40.98;24.73;35.19;30.75;0;97.56;2.73;197.62
2017;7;25;7.99;0.73;32.9;41.15;25.41;35.26;31.62;0;97.52;2.91;238.81
2017;7;26;7.68;0.7;32.93;40.46;25.75;35.31;42.06;0;97.71;3.2;135.69
2017;7;27;7.46;0.68;32.3;38.43;26.38;34.73;47.25;0;97.77;3.19;178.75
2017;7;28;7.47;0.68;28.89;33.9;24.49;31.52;56.81;0;98.04;3.54;160.38
2017;7;29;7.82;0.72;30.94;37.87;23.87;33.4;38.5;0;98.08;2.88;215.25
2017;7;30;8.05;0.74;32.81;41.87;26.16;35.08;29.06;0;97.91;3.64;218.56
2017;7;31;7.91;0.73;32.69;39.94;26.08;34.92;33.69;0;97.87;3.54;236
2017;8;1;7.88;0.73;32.59;39.46;25.92;34.61;36.56;0;98.03;2.65;156.31
2017;8;2;7.54;0.7;31.45;37.61;26.43;33.49;47.69;0.01;98.11;3.13;161.69
2017;8;3;6.07;0.56;30.48;35.73;25.83;32.77;58.88;2.2;97.89;3.8;183.62
2017;8;4;5.24;0.49;30.46;35.4;26.12;32.77;55.25;2;97.83;2.79;189.12
2017;8;5;7.29;0.68;30.06;35.11;25.08;32.51;55.56;0.06;97.86;3.02;166.31
2017;8;6;7.54;0.71;29.76;34.92;25.28;32.13;53.19;0;97.99;2.65;205.25
2017;8;7;7.76;0.73;30.09;36.38;23.73;32.33;44.5;0.01;98.07;2.35;156.5
2017;8;8;7.51;0.71;34.49;42.72;24.55;35.9;21.81;0;98.02;2.56;250.31
2017;8;9;7.42;0.7;33.27;39.98;27.01;35.29;35.12;0;98.03;2.51;175.5
2017;8;10;7.05;0.67;31.81;37.95;26.7;33.74;47;0;97.86;2.87;210.69
2017;8;11;6.57;0.62;30.01;35.1;25.93;32.58;60.25;0;97.77;3.41;188.75
2017;8;12;6.38;0.61;31.12;36.94;25.87;33.61;57.25;0;97.64;3.67;175.12
2017;8;13;5.69;0.55;31.05;36.66;26.29;33.57;58.31;0;97.71;3.88;192.94
2017;8;14;6.04;0.59;31.38;37.46;26.01;33.87;59.56;0;97.84;3.95;188.75
2017;8;15;6.13;0.59;32.59;38.95;27.21;34.83;50.69;0;97.77;3.08;191.06
2017;8;16;5.63;0.55;32.35;37.83;26.83;34.47;45.44;0;97.58;2.88;209
2017;8;17;5.98;0.59;30.32;36.08;25.75;32.82;56.25;0;97.75;3.33;155.44
2017;8;18;5.62;0.55;29.07;34.33;25.03;31.57;61.94;0;98.08;3.76;186.5
2017;8;19;5.48;0.54;28.78;33.62;24.48;31.37;62.88;0.07;98.22;4;185.12
2017;8;20;6.29;0.62;29.4;35.23;25;31.76;58.56;0.03;98.15;3.6;195.12
2017;8;21;6.34;0.63;28.37;33.05;25.05;30.47;56.69;0.03;98.05;3.47;185.38
2017;8;22;6.18;0.62;30.01;35.73;23.94;31.98;50.88;0.03;97.9;3.25;216.81
2017;8;23;6.47;0.66;30.86;37.72;25.67;33.01;44.12;0.01;98.01;3.02;232.75
2017;8;24;6.82;0.7;31.72;38.78;25.6;33.79;39.62;0;98.06;2.99;234.81
2017;8;25;6.98;0.71;32.71;40.39;26.8;34.75;33.69;0;98.02;3.73;232.88
2017;8;26;7.03;0.72;32.41;40.3;25.93;34.48;32.62;0;97.84;4.12;250.88
2017;8;27;6.97;0.72;31.4;38.48;25.9;33.33;36.62;0;97.73;3.54;231.69
2017;8;28;6.1;0.63;30.13;36.23;24.69;32.09;43.88;0;97.67;3.39;227.38
2017;8;29;5.51;0.57;30.4;37.59;24.55;32.54;44.75;0.02;97.74;3.1;215.81
2017;8;30;5.24;0.55;29.87;36.12;25.02;31.99;48.38;0.13;97.93;3.02;207.62
2017;8;31;5.83;0.62;29.23;34.66;24.92;31.33;55.44;0.04;98.12;2.57;191.81
2017;9;1;6.46;0.69;30.18;37.72;23.79;32.26;41.31;0.05;97.96;2.62;228.62
2017;9;2;7.15;0.76;30.34;39.28;23.33;32.13;26.5;0.01;97.99;3.16;232.19
2017;9;3;7.07;0.76;30.71;38.94;24.33;32.07;26.38;0;97.98;3.01;240.19
2017;9;4;6.76;0.73;31.33;39.54;24.23;32.38;27.44;0.01;98.13;2.97;243.06
2017;9;5;6.38;0.7;29.63;36.16;23.83;31.44;47.31;0.07;98.23;3.09;199.62
2017;9;6;5.28;0.58;27.78;32.53;23.27;29.79;60.31;3.14;98;3.78;173.69
2017;9;7;6.95;0.77;27.11;35.84;20.82;28.83;27.94;0.28;98.3;3.99;239.38
2017;9;8;7.02;0.77;27.65;35.6;20.77;28.74;20.75;0;98.51;2.95;147.38
2017;9;9;6.85;0.76;28.38;36.54;20.89;29.01;25;0;98.4;2.73;171.88
2017;9;10;6.71;0.75;30.02;39.5;22.16;30.8;24.75;0;98.24;2.85;237.25
2017;9;11;6.45;0.73;30.71;38.75;24.44;31.83;30.69;0;98.26;3.04;198.94
2017;9;12;6.19;0.7;29.66;37.56;23.69;31.24;43.38;0;98.43;2.81;148.5
2017;9;13;6.1;0.7;29.62;36.69;23.74;31.26;48.69;0;98.47;2.72;248.88
2017;9;14;6.02;0.69;29.63;36.8;24.01;31.31;46.12;0;98.24;2.45;168.31
2017;9;15;4.5;0.52;31.49;38.71;25.22;32.15;31.25;0;98.04;1.99;231.31
2017;9;16;5.17;0.6;30.14;36.35;24.65;31.6;41.75;0;98.18;2.14;239.06
2017;9;17;4.96;0.59;30.05;37.26;24.76;31.58;48;0;98.21;2.29;220.25
2017;9;18;5.2;0.62;29.16;35.7;24.5;30.9;59.31;0;98.22;1.98;244.5
2017;9;19;5.29;0.63;29.63;35.93;25;31.01;47.25;0.01;98.18;2.3;234.44
2017;9;20;4.92;0.59;28.37;35.33;23.34;30.06;50.69;0.01;98.21;3.22;199.31
2017;9;21;4.48;0.54;28.86;36.14;24.2;30.26;55.12;0.05;98.19;2.75;209.62
2017;9;22;5.01;0.61;26.4;31.48;22.55;27.98;63.38;0.01;98.37;3.59;200.12
2017;9;23;5.61;0.69;24.99;30.21;20.5;26.13;54.69;0;98.58;2.84;224.19
2017;9;24;5.91;0.73;26.05;33.33;20.33;27.15;36.12;0;98.61;2.79;233
2017;9;25;5.08;0.63;26.98;33.26;20.48;27.8;38.06;0;98.58;2.23;184.62
2017;9;26;4.71;0.59;26.35;30.39;22.66;27.78;54.69;0;98.48;3.16;229.19
2017;9;27;4.76;0.6;25.78;32.12;20.19;27.05;54.38;0;98.61;2.85;225.31
2017;9;28;5.25;0.67;26.35;32.57;21.75;27.34;49;0.26;98.58;2.45;209.19
2017;9;29;5.28;0.68;25.4;32.07;20.77;26.76;47.56;0.4;98.44;3.02;222.12
2017;9;30;2.76;0.36;23.55;28.65;19.51;25.08;65.19;2;98.49;2.52;238.62
2017;10;1;4.37;0.57;23.4;28.29;20.44;24.69;63.5;0.55;98.64;2.91;175.31
2017;10;2;4.93;0.65;24.48;31.66;18.98;25.89;45.12;0.04;98.53;3.02;246.69
2017;10;3;5.09;0.68;23.48;31.14;18.22;25;33.75;0;98.6;3.94;251.06
2017;10;4;5.84;0.78;21.48;30.53;14.65;22.54;21;0;98.71;4.42;212.88
2017;10;5;5.58;0.76;21.71;28.65;16.41;22.24;21.5;0;98.59;3.48;205.94
2017;10;6;5.5;0.75;21.09;27.91;15.79;22.01;25.88;0;98.46;3.4;241.38
2017;10;7;5.24;0.72;21.78;28.28;16.17;22.21;33.62;0;98.55;2.42;174
2017;10;8;3.98;0.55;22.78;29.01;17.48;23.73;41.5;0.54;98.37;2.79;121
2017;10;9;3.54;0.49;22.14;26.91;18.49;23.44;63.31;2.67;98.31;2.9;151.12
2017;10;10;3.97;0.56;22.06;28.12;17.87;22.81;51.25;0.59;98.53;2.26;168.81
2017;10;11;5.08;0.73;21.27;28.77;16.12;22.26;35.69;0.03;98.74;3.61;237.88
2017;10;12;5.17;0.74;21.53;29.23;16.36;22.48;29.62;0;98.8;3.48;239.44
2017;10;13;5.1;0.74;21.67;29.05;16.72;22.25;27.19;0;98.78;4.2;239.88
2017;10;14;4.91;0.72;22.15;29.3;16.93;22.56;28.31;0;98.6;3.37;229.62
2017;10;15;4.96;0.73;22.64;30;17.12;23.08;22.81;0;98.82;4.37;235.06
2017;10;16;4.68;0.7;22.69;30.69;16.7;23.76;33;0;98.8;5.13;219.12
2017;10;17;4.97;0.75;21.94;29.67;15.81;22.52;28.88;0;98.99;4.62;243.88
2017;10;18;4.89;0.74;22.34;30.63;16.65;22.75;25.25;0;98.92;3.82;219
2017;10;19;4.85;0.74;22.62;30.03;17.44;22.58;23.25;0;98.9;3.48;210.06
2017;10;20;4.69;0.73;22.9;30.75;17.01;22.48;20.44;0;98.83;3.07;107.5
2017;10;21;4.45;0.7;22.43;29.94;17.33;22.54;31.25;0;98.67;2.89;99.25
2017;10;22;4.35;0.69;21.3;27.77;16.68;21.83;48.69;0.03;98.48;2.61;98.38
2017;10;23;4.38;0.7;20.88;27.5;16.04;21.48;41.62;0.01;98.47;2.56;119.69
2017;10;24;3.32;0.54;20.65;27.16;16.23;21.12;50;0.32;98.47;2.45;147.06
2017;10;25;3.15;0.52;19.61;25.04;15.78;20.31;64.56;1.82;98.9;2.55;176.62
2017;10;26;3.39;0.55;21;28.03;16.1;21.39;49.56;0.02;99;2.7;286.12
2017;10;27;4.24;0.7;21.17;27.89;16.16;21.41;35.75;0;98.72;3.28;219.88
2017;10;28;2.95;0.49;20.86;27.24;16.8;21.24;46.81;0.8;98.21;3.77;121.25
2017;10;29;1.98;0.34;19.37;23.76;16.21;19.81;73.5;18.55;98.15;4.98;206.25
2017;10;30;3.01;0.52;18.15;24.01;13.03;18.15;65.19;2.45;98;3.41;242.75
2017;10;31;3.53;0.61;17.86;24.08;13.8;18.28;48.25;0.16;98.52;4.07;254.19
2017;11;1;3.7;0.65;16.51;22.98;10.76;16.76;31.12;0.01;98.69;4.85;262.94
2017;11;2;4;0.7;14.82;21.19;9.7;14.78;39.06;0;98.87;4.16;200.31
2017;11;3;3.58;0.63;16.07;22.29;11.67;16.12;53.69;0.31;98.75;3.02;147.88
2017;11;4;1.99;0.36;14.83;19.5;11.65;14.6;66.88;2.59;98.83;2.31;40
2017;11;5;0.55;0.1;15.11;17.93;11.4;14.9;84.12;35.84;98.61;3.75;109.69
2017;11;6;2.58;0.47;15.31;20.03;10.8;15.02;70.81;0.43;98.87;2.02;263.81
2017;11;7;3.77;0.7;16.1;23.01;11.08;15.89;56.88;0;99.13;3.05;261.31
2017;11;8;3.49;0.65;17.55;24.15;13.73;17.06;43.06;0;99.02;4.22;235.69
2017;11;9;3.62;0.68;16.61;24.43;12.37;16.17;43.25;0;98.92;4.31;267.69
2017;11;10;3.41;0.65;15.75;22.13;11.22;14.91;51.38;0.01;98.92;2.66;176.94
2017;11;11;3.62;0.7;15.37;21.28;11.26;15.15;64.25;0.01;99;2.6;145.69
2017;11;12;3.61;0.7;14.94;20.91;10.73;14.74;61.56;0.01;99.22;2.77;96
2017;11;13;3.06;0.59;16;21.74;11.67;15.28;56.19;0;98.96;4.55;30.06
2017;11;14;1.61;0.32;16.56;21.58;12.08;16.18;64.69;2.03;98.82;2.91;140.69
2017;11;15;2.94;0.59;17.37;24.25;13.6;16.8;60.5;0;99.03;2.69;251.25
2017;11;16;3.24;0.65;17.56;24.61;13.51;16.59;52.25;0;99.02;2.92;213.56
2017;11;17;3.34;0.68;17;24.11;12.5;16.12;51.56;0;98.96;3.18;39.19
2017;11;18;2.47;0.51;16.9;22.76;12.77;16.11;47.06;0;98.77;4.68;22.81
2017;11;19;2.56;0.52;16.68;21.07;13.35;16.48;67.75;12.95;98.54;4.27;69.31
2017;11;20;1.11;0.23;13.08;14.58;11.67;12.96;87.62;9.74;98.49;3.2;107.44
2017;11;21;2.25;0.47;12.79;15.49;8.03;12.77;60.31;8.2;97.79;6.91;281.75
2017;11;22;3.07;0.65;7.98;13.95;4.17;8.15;47;0.06;98.58;5.45;319.06
2017;11;23;2.4;0.51;9.13;16.69;4.03;8.65;57.62;0;98.76;2.48;319.88
2017;11;24;2.7;0.58;10.69;17.67;5.94;10.12;59.69;0;98.99;2.86;277.12
2017;11;25;2.72;0.59;11.08;16.79;6.73;10.83;58.44;0;99.49;3.35;93.44
2017;11;26;2.92;0.63;11.6;17.39;8.44;11.5;61.62;0;99.5;4.17;34.44
2017;11;27;2.94;0.64;12.23;17.61;8.31;11.65;62.62;0.41;99.32;2.97;48.38
2017;11;28;0.56;0.12;12.65;14.49;10.56;12.54;92;25.18;98.97;3.44;121.25
2017;11;29;1.62;0.36;14.15;17.89;12;13.69;78.75;8.88;98.92;2.4;184.62
2017;11;30;2.35;0.52;12.88;15.65;11.13;12.37;79.94;0.01;99.56;1.63;141
2017;12;1;2.83;0.63;13.39;18.33;9.87;12.8;73.5;0.01;99.67;2;130.94
2017;12;2;3.09;0.7;12.82;18.57;8.41;11.75;69.12;0;99.62;2.3;85.25
2017;12;3;2.99;0.68;13.44;19.72;8.98;11.78;55.81;0;99.64;2.48;84.19
2017;12;4;2.76;0.63;12.76;18.44;9.14;10.87;52.56;0;99.42;2.27;102.31
2017;12;5;1.92;0.45;12.5;17.23;8.67;12.12;68.38;8.21;98.57;3.12;140.75
2017;12;6;1.14;0.27;8.82;12.37;5.29;8.54;49.5;0.64;98.32;7.8;321.62
2017;12;7;2.78;0.65;6.33;12.56;2.83;6.31;48.25;0;99.15;6.59;319.19
2017;12;8;3.06;0.71;8.02;14.33;3.69;6.98;58.06;0;99.65;2.74;207.75
2017;12;9;2.99;0.7;8.44;14.52;4.18;7.66;68.88;0.02;99.67;2.38;57.06
2017;12;10;2.56;0.6;8.01;12.73;5.04;7.09;67.69;0.01;99.51;2.8;38.19
2017;12;11;2.93;0.69;9.99;16.81;4.76;8.98;64.62;0;99.72;2.59;75
2017;12;12;2.77;0.66;12.12;18.95;7.82;11.25;59.69;0;99.57;3.43;29.19
2017;12;13;2.74;0.65;12.48;19.2;8.33;10.7;54.44;0;98.94;3.15;132.62
2017;12;14;2.41;0.57;12.73;17.65;8.65;11.45;66.62;0;98.87;2.07;202.62
